"id","internal_id","state_name","city_name","village_name","neighborhood_name","location_type"
5212,24999,"Благоевград","Благоевград",NULL,"Освобождение","neighborhood"
5213,25006,"Благоевград","Благоевград",NULL,"Еленово 2","neighborhood"
5214,25001,"Благоевград","Благоевград",NULL,"Грамада","neighborhood"
5215,70249,"Благоевград","Благоевград",NULL,"Първа промишлена зона","neighborhood"
5216,70252,"Благоевград","Благоевград",NULL,"Широк център","neighborhood"
5217,25008,"Благоевград","Благоевград",NULL,"Орлова чука","neighborhood"
5218,25002,"Благоевград","Благоевград",NULL,"Струмско","neighborhood"
5219,44652,"Кюстендил","Кюстендил",NULL,"Колуша","neighborhood"
5220,44657,"Кюстендил","Кюстендил",NULL,"Осогово","neighborhood"
5221,70255,"Кюстендил","Кюстендил",NULL,"Никола Въжаров","neighborhood"
5222,70256,"Кюстендил","Кюстендил",NULL,"Върташево","neighborhood"
5223,70258,"Кюстендил","Кюстендил",NULL,"В.З. Север","neighborhood"
5224,70259,"Кюстендил","Кюстендил",NULL,"Христо Ботев","neighborhood"
5225,44656,"Кюстендил","Кюстендил",NULL,"Герена","neighborhood"
5226,70265,"Кюстендил","Кюстендил",NULL,"В.З. Юг","neighborhood"
5227,70275,"Бургас","Бургас",NULL,"Мадика","neighborhood"
5228,66091,"Разград","Разград",NULL,"Бели лом","neighborhood"
5229,66083,"Разград","Разград",NULL,"Варош","neighborhood"
5230,66086,"Разград","Разград",NULL,"Васил Левски","neighborhood"
5231,66084,"Разград","Разград",NULL,"Възраждане","neighborhood"
5232,66087,"Разград","Разград",NULL,"Житница","neighborhood"
5233,66082,"Разград","Разград",NULL,"Лудогорие","neighborhood"
5234,66080,"Разград","Разград",NULL,"Орел","neighborhood"
5235,66081,"Разград","Разград",NULL,"Освобождение","neighborhood"
5236,66093,"Разград","Разград",NULL,"Стражецки лозя","neighborhood"
5237,66092,"Разград","Разград",NULL,"Промишлена зона - Север","neighborhood"
5238,68651,"Разград","Разград",NULL,"Промишлена зона - Запад","neighborhood"
5239,68652,"Разград","Разград",NULL,"Промишлена зона","neighborhood"
5240,68653,"Разград","Разград",NULL,"Промишлена зона - Юг","neighborhood"
5241,68654,"Разград","Разград",NULL,"Абритус","neighborhood"
5242,68655,"Разград","Разград",NULL,"Стефан Караджа","neighborhood"
5243,68656,"Разград","Разград",NULL,"Център","neighborhood"
5244,68657,"Разград","Разград",NULL,"Добровски","neighborhood"
5245,68658,"Разград","Разград",NULL,"Оборище","neighborhood"
5246,68659,"Разград","Разград",NULL,"Хърсате","neighborhood"
5247,68660,"Разград","Разград",NULL,"Арменски лозя","neighborhood"
5248,28376,"Търговище","Търговище",NULL,"Въбел","neighborhood"
5249,28381,"Търговище","Търговище",NULL,"Калково","neighborhood"
5250,68671,"Търговище","Търговище",NULL,"Вароша","neighborhood"
5251,68672,"Търговище","Търговище",NULL,"Вилна зона","neighborhood"
5252,28388,"Търговище","Търговище",NULL,"Център","neighborhood"
5253,28377,"Търговище","Търговище",NULL,"Изток","neighborhood"
5254,28380,"Търговище","Търговище",NULL,"Бряг","neighborhood"
5255,28386,"Търговище","Търговище",NULL,"Кооперативен  пазар","neighborhood"
5256,28375,"Търговище","Търговище",NULL,"Запад-2","neighborhood"
5257,28384,"Търговище","Търговище",NULL,"Запад-1","neighborhood"
5258,28378,"Търговище","Търговище",NULL,"Малчо Малчев","neighborhood"
5259,28383,"Търговище","Търговище",NULL,"Запад-3","neighborhood"
5260,68673,"Търговище","Търговище",NULL,"Боровец","neighborhood"
5261,68944,"Търговище","Търговище",NULL,"Промишлена зона","neighborhood"
5262,69197,"Търговище","Търговище",NULL,"Юкя","neighborhood"
5263,33891,"Русе","Русе",NULL,"Възраждане","neighborhood"
5264,67872,"Русе","Русе",NULL,"Изход Русе - Варна","neighborhood"
5265,67871,"Русе","Русе",NULL,"Изход Русе - София","neighborhood"
5266,67779,"Русе","Русе",NULL,"Левента","neighborhood"
5267,33917,"Русе","Русе",NULL,"Промишлена зона - Изток","neighborhood"
5268,67766,"Русе","Русе",NULL,"Родина 3","neighborhood"
5269,67781,"Русе","Русе",NULL,"Русофили","neighborhood"
5270,67768,"Русе","Русе",NULL,"Сарая","neighborhood"
5271,67859,"Русе","Русе",NULL,"Селеметя","neighborhood"
5272,67783,"Русе","Русе",NULL,"Трите гълъба","neighborhood"
5273,67772,"Русе","Русе",NULL,"Пазара","neighborhood"
5274,67755,"Русе","Русе",NULL,"Алеи Възраждане","neighborhood"
5275,67757,"Русе","Русе",NULL,"Веждата","neighborhood"
5276,67888,"Русе","Русе",NULL,"ДЗС","neighborhood"
5277,33899,"Русе","Русе",NULL,"Долапите","neighborhood"
5278,33884,"Русе","Русе",NULL,"Дружба 1","neighborhood"
5279,33901,"Русе","Русе",NULL,"Дружба 2","neighborhood"
5280,33885,"Русе","Русе",NULL,"Дружба 3","neighborhood"
5281,67759,"Русе","Русе",NULL,"Захарна фабрика","neighborhood"
5282,33904,"Русе","Русе",NULL,"Здравец","neighborhood"
5283,33880,"Русе","Русе",NULL,"Здравец Изток","neighborhood"
5284,33892,"Русе","Русе",NULL,"Здравец Север 1","neighborhood"
5285,67760,"Русе","Русе",NULL,"Здравец Север 2","neighborhood"
5286,67873,"Русе","Русе",NULL,"Изход Русе - Силистра","neighborhood"
5287,67776,"Русе","Русе",NULL,"Касева Чешма","neighborhood"
5288,67777,"Русе","Русе",NULL,"Кръста","neighborhood"
5289,67780,"Русе","Русе",NULL,"Липака","neighborhood"
5290,67761,"Русе","Русе",NULL,"Мальовица","neighborhood"
5291,33915,"Русе","Русе",NULL,"Мидия Енос","neighborhood"
5292,67762,"Русе","Русе",NULL,"Нова промишлена зона","neighborhood"
5293,67763,"Русе","Русе",NULL,"Новата махала","neighborhood"
5294,67874,"Русе","Русе",NULL,"Образцов Чифлик","neighborhood"
5295,67764,"Русе","Русе",NULL,"Промишлена зона - Запад","neighborhood"
5296,33886,"Русе","Русе",NULL,"Родина 1","neighborhood"
5297,67765,"Русе","Русе",NULL,"Родина 2","neighborhood"
5298,67767,"Русе","Русе",NULL,"Родина 4","neighborhood"
5299,67782,"Русе","Русе",NULL,"Средна кула","neighborhood"
5300,67769,"Русе","Русе",NULL,"Товарна Гара","neighborhood"
5301,67770,"Русе","Русе",NULL,"Тракцията","neighborhood"
5302,67771,"Русе","Русе",NULL,"Търговия на едро","neighborhood"
5303,33912,"Русе","Русе",NULL,"Хъшове","neighborhood"
5304,33900,"Русе","Русе",NULL,"Цветница","neighborhood"
5305,33908,"Русе","Русе",NULL,"Централен южен район","neighborhood"
5306,33909,"Русе","Русе",NULL,"Център","neighborhood"
5307,33913,"Русе","Русе",NULL,"Чародейка - Север","neighborhood"
5308,33883,"Русе","Русе",NULL,"Чародейка - Юг","neighborhood"
5309,67773,"Русе","Русе",NULL,"Широк център","neighborhood"
5310,67774,"Русе","Русе",NULL,"Ялта","neighborhood"
5311,69854,"Шумен","Шумен",NULL,"Под манастира","neighborhood"
5312,69855,"Шумен","Шумен",NULL,"Чашка","neighborhood"
5313,69856,"Шумен","Шумен",NULL,"Дивизионна болница","neighborhood"
5314,19143,"Шумен","Шумен",NULL,"Боян Българанов 1","neighborhood"
5315,19430,"Шумен","Шумен",NULL,"Боян Българанов 2","neighborhood"
5316,19423,"Шумен","Шумен",NULL,"Гривица","neighborhood"
5317,69857,"Шумен","Шумен",NULL,"Куршун чешма","neighborhood"
5318,19112,"Шумен","Шумен",NULL,"Топхане","neighborhood"
5319,69858,"Шумен","Шумен",NULL,"Болницата","neighborhood"
5320,19436,"Шумен","Шумен",NULL,"Еверест","neighborhood"
5321,19437,"Шумен","Шумен",NULL,"Бялата пръст","neighborhood"
5322,69859,"Шумен","Шумен",NULL,"Пети полк","neighborhood"
5323,69860,"Шумен","Шумен",NULL,"Математическата гимназия","neighborhood"
5324,19417,"Шумен","Шумен",NULL,"Център","neighborhood"
5325,69861,"Шумен","Шумен",NULL,"Пожарната","neighborhood"
5326,69862,"Шумен","Шумен",NULL,"Смесе","neighborhood"
5327,69863,"Шумен","Шумен",NULL,"Пазара","neighborhood"
5328,19429,"Шумен","Шумен",NULL,"Херсон","neighborhood"
5329,69864,"Шумен","Шумен",NULL,"Военно училище","neighborhood"
5330,69865,"Шумен","Шумен",NULL,"Втори корпус","neighborhood"
5331,19438,"Шумен","Шумен",NULL,"Добруджански","neighborhood"
5332,19418,"Шумен","Шумен",NULL,"Тракия","neighborhood"
5333,19420,"Шумен","Шумен",NULL,"Дивдядово","neighborhood"
5334,19428,"Шумен","Шумен",NULL,"Промишлена зона - Запад","neighborhood"
5335,69866,"Шумен","Шумен",NULL,"Промишлена зона - Юг","neighborhood"
5336,19373,"Шумен","Шумен",NULL,"Мътница","neighborhood"
5337,19422,"Шумен","Шумен",NULL,"Макак","neighborhood"
5338,19672,"Шумен","Нови Пазар",NULL,"Нови Пазар","neighborhood"
5339,69867,"Шумен","Шумен",NULL,"Порек","neighborhood"
5340,69868,"Шумен","Шумен",NULL,"Томбул Джамия","neighborhood"
5341,69869,"Шумен","Шумен",NULL,"м-ст Сакарка","neighborhood"
5342,69870,"Силистра","Силистра",NULL,"Запад","neighborhood"
5343,69871,"Силистра","Силистра",NULL,"Изток","neighborhood"
5344,69872,"Силистра","Силистра",NULL,"Малчика","neighborhood"
5345,69873,"Силистра","Силистра",NULL,"Мджиди Табия","neighborhood"
5346,69874,"Силистра","Силистра",NULL,"Митница","neighborhood"
5347,69875,"Силистра","Силистра",NULL,"Промишлена зона - Запад","neighborhood"
5348,69876,"Силистра","Силистра",NULL,"Промишлена зона - Юг","neighborhood"
5349,69877,"Силистра","Силистра",NULL,"Триъгълниците","neighborhood"
5350,69878,"Силистра","Силистра",NULL,"Север","neighborhood"
5351,16756,"Силистра","Силистра",NULL,"Център","neighborhood"
5352,69879,"Силистра","Силистра",NULL,"Юг","neighborhood"
5353,46020,"Велико Търново","Велико Търново",NULL,"Чолаковци","neighborhood"
5354,46015,"Велико Търново","Велико Търново",NULL,"Картала","neighborhood"
5355,46021,"Велико Търново","Велико Търново",NULL,"Бузлуджа","neighborhood"
5356,46017,"Велико Търново","Велико Търново",NULL,"Акация","neighborhood"
5357,46025,"Велико Търново","Велико Търново",NULL,"Асенов","neighborhood"
5358,46028,"Велико Търново","Велико Търново",NULL,"Варуша","neighborhood"
5359,46024,"Велико Търново","Велико Търново",NULL,"Зона Б","neighborhood"
5360,46014,"Велико Търново","Велико Търново",NULL,"Колю Фичето","neighborhood"
5361,46018,"Велико Търново","Велико Търново",NULL,"Промишлена зона - Запад","neighborhood"
5362,69880,"Велико Търново","Велико Търново",NULL,"Промишлена зона - Юг","neighborhood"
5363,46016,"Велико Търново","Велико Търново",NULL,"Света Гора","neighborhood"
5364,69881,"Велико Търново","Велико Търново",NULL,"Стара част","neighborhood"
5365,46023,"Велико Търново","Велико Търново",NULL,"Център","neighborhood"
5366,46234,"Велико Търново","Горна Оряховица",NULL,"Пролет","neighborhood"
5367,69882,"Велико Търново","Горна Оряховица",NULL,"Гарата","neighborhood"
5368,46235,"Велико Търново","Горна Оряховица",NULL,"Калтинец","neighborhood"
5369,69886,"Велико Търново","Горна Оряховица",NULL,"Захарни заводи","neighborhood"
5370,46237,"Велико Търново","Горна Оряховица",NULL,"Арбанашко бърдо","neighborhood"
5371,29983,"Габрово","Габрово",NULL,"Беленци","neighborhood"
5372,29984,"Габрово","Габрово",NULL,"Бичкиня","neighborhood"
5373,29985,"Габрово","Габрово",NULL,"Бойката","neighborhood"
5374,69890,"Габрово","Габрово",NULL,"Болта","neighborhood"
5375,29986,"Габрово","Габрово",NULL,"Борово","neighborhood"
5376,29988,"Габрово","Габрово",NULL,"Велчевци","neighborhood"
5377,29989,"Габрово","Габрово",NULL,"Войново","neighborhood"
5378,29990,"Габрово","Габрово",NULL,"Гачевци","neighborhood"
5379,69891,"Габрово","Габрово",NULL,"Горни Бакойци","neighborhood"
5380,69892,"Габрово","Габрово",NULL,"Долни Бакойци","neighborhood"
5381,29991,"Габрово","Габрово",NULL,"Дядо Дянко","neighborhood"
5382,30030,"Габрово","Габрово",NULL,"Златари","neighborhood"
5383,69893,"Габрово","Габрово",NULL,"Илевци","neighborhood"
5384,30004,"Габрово","Габрово",NULL,"Йовчевци","neighborhood"
5385,30003,"Габрово","Габрово",NULL,"Киевци","neighborhood"
5386,30002,"Габрово","Габрово",NULL,"Кряковци","neighborhood"
5387,30001,"Габрово","Габрово",NULL,"Лисец","neighborhood"
5388,30013,"Габрово","Габрово",NULL,"Лютаци","neighborhood"
5389,29998,"Габрово","Габрово",NULL,"Младост","neighborhood"
5390,29999,"Габрово","Габрово",NULL,"Негенци","neighborhood"
5391,30031,"Габрово","Габрово",NULL,"Недевци","neighborhood"
5392,30005,"Габрово","Габрово",NULL,"Пройновци","neighborhood"
5393,69894,"Габрово","Габрово",NULL,"Промишлена зона-запад","neighborhood"
5394,30006,"Габрово","Габрово",NULL,"Русевци","neighborhood"
5395,30007,"Габрово","Габрово",NULL,"Сарани","neighborhood"
5396,30008,"Габрово","Габрово",NULL,"Сирмани","neighborhood"
5397,30009,"Габрово","Габрово",NULL,"Славовци","neighborhood"
5398,69895,"Габрово","Габрово",NULL,"Стойковци","neighborhood"
5399,30010,"Габрово","Габрово",NULL,"Тлъчници","neighborhood"
5400,69896,"Габрово","Габрово",NULL,"Тончевци","neighborhood"
5401,29993,"Габрово","Габрово",NULL,"Трендафил 1","neighborhood"
5402,29995,"Габрово","Габрово",NULL,"Търсиите","neighborhood"
5403,30029,"Габрово","Габрово",NULL,"Център","neighborhood"
5404,69897,"Габрово","Габрово",NULL,"Чехлевци","neighborhood"
5405,69898,"Велико Търново","Горна Оряховица",NULL,"Център","neighborhood"
5406,29996,"Габрово","Габрово",NULL,"Шенини","neighborhood"
5407,30020,"Габрово","Габрово",NULL,"Ябълка","neighborhood"
5408,69899,"Габрово","Габрово",NULL,"Рачевци","neighborhood"
5409,30027,"Габрово","Габрово",NULL,"Етъра","neighborhood"
5410,30012,"Габрово","Габрово",NULL,"Варчовци","neighborhood"
5411,30000,"Габрово","Габрово",NULL,"Нова Махала","neighborhood"
5412,30016,"Габрово","Габрово",NULL,"Радецки","neighborhood"
5413,29994,"Габрово","Габрово",NULL,"Трендафил 2","neighborhood"
5414,69900,"Варна","Варна",NULL,"Автогара","neighborhood"
5415,1020,"Варна","Варна",NULL,"Аспарухово","neighborhood"
5416,69901,"Варна","Варна",NULL,"Базар Левски","neighborhood"
5417,69902,"Варна","Варна",NULL,"Бизнес парк Варна","neighborhood"
5418,69903,"Варна","Варна",NULL,"Бизнес хотел","neighborhood"
5419,1028,"Варна","Варна",NULL,"Бриз","neighborhood"
5420,1025,"Варна","Варна",NULL,"Виница","neighborhood"
5421,69904,"Варна","Варна",NULL,"ВИНС - Червен площад","neighborhood"
5422,923,"Варна","Варна",NULL,"Възраждане 1","neighborhood"
5423,1018,"Варна","Варна",NULL,"Възраждане 2","neighborhood"
5424,69906,"Варна","Варна",NULL,"Възраждане 3","neighborhood"
5425,69907,"Варна","Варна",NULL,"Възраждане 4","neighborhood"
5426,1023,"Варна","Варна",NULL,"Галата","neighborhood"
5427,69908,"Варна","Варна",NULL,"Гранд Мол","neighborhood"
5428,69909,"Варна","Варна",NULL,"Гръцка махала","neighborhood"
5429,69911,"Варна","Варна",NULL,"ЖП Гара","neighborhood"
5430,1026,"Варна","Варна",NULL,"Завод Дружба","neighborhood"
5431,69912,"Варна","Варна",NULL,"Зимно кино Тракия","neighborhood"
5432,1019,"Варна","Варна",NULL,"Изгрев","neighborhood"
5433,1024,"Варна","Варна",NULL,"Кайсиева градина","neighborhood"
5434,69913,"Варна","Варна",NULL,"Колхозен пазар","neighborhood"
5435,69914,"Варна","Варна",NULL,"Конфуто","neighborhood"
5436,1013,"Варна","Варна",NULL,"Левски","neighborhood"
5437,69916,"Варна","Варна",NULL,"Летище","neighborhood"
5438,69917,"Варна","Варна",NULL,"Лятно кино Тракия","neighborhood"
5439,69918,"Варна","Варна",NULL,"Максуда","neighborhood"
5440,69919,"Варна","Варна",NULL,"Метро","neighborhood"
5441,1014,"Варна","Варна",NULL,"Младост 1","neighborhood"
5442,69920,"Варна","Варна",NULL,"Младост 2","neighborhood"
5443,69921,"Варна","Варна",NULL,"Окръжна болница - Генерали","neighborhood"
5444,69922,"Варна","Варна",NULL,"Операта","neighborhood"
5445,1015,"Варна","Варна",NULL,"Победа","neighborhood"
5446,69924,"Варна","Варна",NULL,"Погреби","neighborhood"
5447,69925,"Варна","Варна",NULL,"Пристанище Варна и крайбрежна зона","neighborhood"
5448,69927,"Варна","Варна",NULL,"Свети Никола","neighborhood"
5449,69928,"Варна","Варна",NULL,"Север","neighborhood"
5450,69929,"Варна","Варна",NULL,"Спортна зала","neighborhood"
5451,69930,"Варна","Варна",NULL,"Стадион Спартак","neighborhood"
5452,1022,"Варна","Варна",NULL,"Трошево","neighborhood"
5453,69932,"Варна","Варна",NULL,"ХЕИ","neighborhood"
5454,69933,"Варна","Варна",NULL,"Христо Ботев","neighborhood"
5455,1027,"Варна","Варна",NULL,"Цветен квартал","neighborhood"
5456,69934,"Варна","Варна",NULL,"Централна поща","neighborhood"
5457,1035,"Варна","Варна",NULL,"Център","neighborhood"
5458,69935,"Варна","Варна",NULL,"Чайка","neighborhood"
5459,69936,"Варна","Варна",NULL,"Чаталджа","neighborhood"
5460,718,"Варна","Варна",NULL,"Акчелар","neighborhood"
5461,824,"Варна","Варна",NULL,"Балам Дере","neighborhood"
5462,69940,"Варна","Варна",NULL,"Боровец - Юг","neighborhood"
5463,69942,"Варна","Варна",NULL,"Евксиноград","neighborhood"
5464,69943,"Варна","Варна",NULL,"Зеленика","neighborhood"
5465,69944,"Варна","Варна",NULL,"Кантара","neighborhood"
5466,710,"Варна","Варна",NULL,"Кочмар","neighborhood"
5467,69945,"Варна","Варна",NULL,"Крушките","neighborhood"
5468,69946,"Варна","Варна",NULL,"Лазур","neighborhood"
5469,69947,"Варна","Варна",NULL,"Ментешето","neighborhood"
5470,69949,"Варна","Варна",NULL,"Перчемлията","neighborhood"
5471,711,"Варна","Варна",NULL,"Планова","neighborhood"
5472,69950,"Варна","Варна",NULL,"Морска Градина","neighborhood"
5473,681,"Варна","Варна",NULL,"Сотира","neighborhood"
5474,1029,"Варна","Варна",NULL,"Промишлена зона - Запад","neighborhood"
5475,69952,"Габрово","Габрово",NULL,"Радичевец","neighborhood"
5476,69954,"Габрово","Габрово",NULL,"Стефановци","neighborhood"
5477,69958,"Варна","Варна",NULL,"Траката","neighborhood"
5478,69959,"Варна","Варна",NULL,"Владиславово","neighborhood"
5479,21412,"Бургас","Бургас",NULL,"Акациите","neighborhood"
5480,21442,"Бургас","Бургас",NULL,"Банево","neighborhood"
5481,21406,"Бургас","Бургас",NULL,"Братя Миладинови","neighborhood"
5482,21438,"Бургас","Бургас",NULL,"Ветрен","neighborhood"
5483,21408,"Бургас","Бургас",NULL,"Възраждане","neighborhood"
5484,21407,"Бургас","Бургас",NULL,"Горно Езерово","neighborhood"
5485,21403,"Бургас","Бургас",NULL,"Долно Езерово","neighborhood"
5486,21415,"Бургас","Бургас",NULL,"Зорница","neighborhood"
5487,21413,"Бургас","Бургас",NULL,"Изгрев","neighborhood"
5488,21416,"Бургас","Бургас",NULL,"Крайморие","neighborhood"
5489,21409,"Бургас","Бургас",NULL,"Лазур","neighborhood"
5490,21445,"Бургас","Бургас",NULL,"Летище Бургас","neighborhood"
5491,21410,"Бургас","Бургас",NULL,"Лозово","neighborhood"
5492,21404,"Бургас","Бургас",NULL,"Меден Рудник","neighborhood"
5493,69965,"Бургас","Бургас",NULL,"Пети километър","neighborhood"
5494,21414,"Бургас","Бургас",NULL,"Победа","neighborhood"
5495,69966,"Бургас","Бургас",NULL,"Пристанище Бургас","neighborhood"
5496,21434,"Бургас","Бургас",NULL,"Промишлена зона - Юг","neighborhood"
5497,69967,"Бургас","Бургас",NULL,"Промишлена зона - Север","neighborhood"
5498,69968,"Бургас","Бургас",NULL,"Промишлена зона - Лозово","neighborhood"
5499,21446,"Бургас","Бургас",NULL,"Рудник","neighborhood"
5500,21405,"Бургас","Бургас",NULL,"Сарафово","neighborhood"
5501,21411,"Бургас","Бургас",NULL,"Славейков","neighborhood"
5502,69970,"Бургас","Бургас",NULL,"Център","neighborhood"
5503,21447,"Бургас","Бургас",NULL,"Черно море","neighborhood"
5504,69971,"Добрич","Добрич",NULL,"Автогара","neighborhood"
5505,64161,"Добрич","Добрич",NULL,"Балик","neighborhood"
5506,69972,"Добрич","Добрич",NULL,"Градска болница","neighborhood"
5507,64041,"Добрич","Добрич",NULL,"Добротица - Албенска","neighborhood"
5508,64159,"Добрич","Добрич",NULL,"Добротица - Варненска","neighborhood"
5509,64324,"Добрич","Добрич",NULL,"Дружба 4","neighborhood"
5510,64321,"Добрич","Добрич",NULL,"Дружба 3","neighborhood"
5511,63871,"Добрич","Добрич",NULL,"Дружба 2","neighborhood"
5512,64160,"Добрич","Добрич",NULL,"Дружба 1","neighborhood"
5513,69973,"Добрич","Добрич",NULL,"Дунавите","neighborhood"
5514,69974,"Добрич","Добрич",NULL,"Енергоразпределение","neighborhood"
5515,64315,"Добрич","Добрич",NULL,"ЖП Гара","neighborhood"
5516,64316,"Добрич","Добрич",NULL,"Иглика","neighborhood"
5517,69975,"Добрич","Добрич",NULL,"Изгрев","neighborhood"
5518,64217,"Добрич","Добрич",NULL,"Йовково","neighborhood"
5519,69976,"Добрич","Добрич",NULL,"Кралска зона","neighborhood"
5520,69977,"Добрич","Добрич",NULL,"Пинета","neighborhood"
5521,64326,"Добрич","Добрич",NULL,"Промишлена зона - Север","neighborhood"
5522,69978,"Добрич","Добрич",NULL,"Промишлена зона - Запад","neighborhood"
5523,64163,"Добрич","Добрич",NULL,"Рилци","neighborhood"
5524,64327,"Добрич","Добрич",NULL,"Свети Георги","neighborhood"
5525,69979,"Добрич","Добрич",NULL,"Северен парк","neighborhood"
5526,64162,"Добрич","Добрич",NULL,"Строител","neighborhood"
5527,64164,"Добрич","Добрич",NULL,"Христо Ботев","neighborhood"
5528,64323,"Добрич","Добрич",NULL,"Център","neighborhood"
5529,69980,"Добрич","Добрич",NULL,"Червената пръст","neighborhood"
5530,69981,"Добрич","Добрич",NULL,"Лозята","neighborhood"
5531,69982,"Добрич","Добрич",NULL,"Гаази баба","neighborhood"
5532,69983,"Варна","Варна",NULL,"Нептун","neighborhood"
5533,69984,"Варна","Варна",NULL,"Общината","neighborhood"
5534,45971,"Велико Търново","Велико Търново",NULL,"Козлуджа","neighborhood"
5535,69988,"Плевен","Плевен",NULL,"Дружба 2","neighborhood"
5536,69989,"Плевен","Плевен",NULL,"Дружба 3","neighborhood"
5537,69990,"Плевен","Плевен",NULL,"Дружба 4","neighborhood"
5538,69991,"Плевен","Плевен",NULL,"Широк Център","neighborhood"
5539,69992,"Плевен","Плевен",NULL,"Идеален център","neighborhood"
5540,69993,"Плевен","Плевен",NULL,"Индустриална зона","neighborhood"
5541,69994,"Плевен","Плевен",NULL,"Индустриална зона - Запад","neighborhood"
5542,69995,"Плевен","Плевен",NULL,"Индустриална зона - Изток","neighborhood"
5543,69996,"Плевен","Плевен",NULL,"Кайлъка","neighborhood"
5544,69997,"Плевен","Плевен",NULL,"Мара Денчева","neighborhood"
5545,69998,"Плевен","Плевен",NULL,"Кожухарска чешма","neighborhood"
5546,69999,"Плевен","Плевен",NULL,"Мъртва долина","neighborhood"
5547,70000,"Плевен","Плевен",NULL,"Орлето","neighborhood"
5548,70001,"Плевен","Плевен",NULL,"Плочата","neighborhood"
5549,70003,"Плевен","Плевен",NULL,"Стражата","neighborhood"
5550,40570,"Плевен","Плевен",NULL,"Сторгозия","neighborhood"
5551,69987,"Плевен","Плевен",NULL,"Дружба 1","neighborhood"
5552,40572,"Плевен","Плевен",NULL,"9-ти квартал","neighborhood"
5553,70004,"Варна","Варна",NULL,"Широк Център","neighborhood"
5554,3583,"Сливен","Сливен",NULL,"Българка","neighborhood"
5555,3646,"Сливен","Сливен",NULL,"Даме Груев","neighborhood"
5556,3647,"Сливен","Сливен",NULL,"Дружба","neighborhood"
5557,3657,"Сливен","Сливен",NULL,"Клуцохор","neighborhood"
5558,3651,"Сливен","Сливен",NULL,"Колю Фичето","neighborhood"
5559,3637,"Сливен","Сливен",NULL,"Комлука","neighborhood"
5560,3654,"Сливен","Сливен",NULL,"Младост","neighborhood"
5561,3660,"Сливен","Сливен",NULL,"Надежда","neighborhood"
5562,3636,"Сливен","Сливен",NULL,"Ново Село","neighborhood"
5563,3648,"Сливен","Сливен",NULL,"Република","neighborhood"
5564,3640,"Сливен","Сливен",NULL,"Речица","neighborhood"
5565,3649,"Сливен","Сливен",NULL,"Сини камъни","neighborhood"
5566,3652,"Сливен","Сливен",NULL,"Стоян Заимов","neighborhood"
5567,70015,"Сливен","Сливен",NULL,"Център","neighborhood"
5568,3434,"Сливен","Сливен",NULL,"Промишлена зона","neighborhood"
5569,3643,"Сливен","Сливен",NULL,"Вилна зона","neighborhood"
5570,50493,"Ловеч","Ловеч",NULL,"Вароша","neighborhood"
5571,50491,"Ловеч","Ловеч",NULL,"Гозница","neighborhood"
5572,50620,"Ловеч","Ловеч",NULL,"Дръстене","neighborhood"
5573,50629,"Ловеч","Ловеч",NULL,"Здравец","neighborhood"
5574,50581,"Ловеч","Ловеч",NULL,"Младост","neighborhood"
5575,50618,"Ловеч","Ловеч",NULL,"Продимчец","neighborhood"
5576,70024,"Сливен","Сливен",NULL,"Руски","neighborhood"
5577,70026,"Ловеч","Ловеч",NULL,"Промишлена зона","neighborhood"
5578,70027,"Ловеч","Ловеч",NULL,"Промишлена зона - Изток","neighborhood"
5579,70028,"Ловеч","Ловеч",NULL,"Промишлена зона - Север","neighborhood"
5580,50630,"Ловеч","Ловеч",NULL,"Център","neighborhood"
5581,50580,"Ловеч","Ловеч",NULL,"Червен Бряг","neighborhood"
5582,70029,"Ловеч","Ловеч",NULL,"Широк център","neighborhood"
5583,70030,"Ловеч","Ловеч",NULL,"Бабаковец","neighborhood"
5584,70031,"Ловеч","Ловеч",NULL,"Синан тепе","neighborhood"
5585,3665,"Сливен","Сливен",NULL,"в.з. Асеновец","neighborhood"
5586,3641,"Сливен","Сливен",NULL,"Диньо Дачев","neighborhood"
5587,43183,"Ямбол","Ямбол",NULL,"Аврен","neighborhood"
5588,43217,"Ямбол","Ямбол",NULL,"Боровец","neighborhood"
5589,43203,"Ямбол","Ямбол",NULL,"Васил Левски","neighborhood"
5590,43085,"Ямбол","Ямбол",NULL,"Възраждане","neighborhood"
5591,43215,"Ямбол","Ямбол",NULL,"Ген. Владимир Заимов","neighborhood"
5592,43204,"Ямбол","Ямбол",NULL,"Георги Бенковски","neighborhood"
5593,43201,"Ямбол","Ямбол",NULL,"Граф Игнатиев","neighborhood"
5594,43205,"Ямбол","Ямбол",NULL,"Доктор Дончев","neighborhood"
5595,43200,"Ямбол","Ямбол",NULL,"Диана","neighborhood"
5596,43213,"Ямбол","Ямбол",NULL,"Златен рог","neighborhood"
5597,43202,"Ямбол","Ямбол",NULL,"Зорница","neighborhood"
5598,43214,"Ямбол","Ямбол",NULL,"Изток","neighborhood"
5599,43208,"Ямбол","Ямбол",NULL,"Каргон","neighborhood"
5600,43210,"Ямбол","Ямбол",NULL,"Райна Княгиня","neighborhood"
5601,43199,"Ямбол","Ямбол",NULL,"Хале","neighborhood"
5602,43108,"Ямбол","Ямбол",NULL,"Христо Ботев","neighborhood"
5603,54083,"Пловдив","Пловдив",NULL,"Каменица 1","neighborhood"
5604,54075,"Пловдив","Пловдив",NULL,"Изгрев","neighborhood"
